GO_ID,GO_term,Gene_Count,Wilcoxon_P,Wilcoxon_Adj,Cluster_Term,setSize,enrichmentScore,NES,Cluster_P,Cluster_Adj,Cluster_Q,rank,leading_edge,core_enrichment,log2err,source,GProfiler_Term,GProfiler_P,GProfiler_Significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,Methods_Included,Methods_Significant
GO:0006753,nucleoside phosphate metabolic process,,,,nucleoside phosphate metabolic process,327.0,-0.434679980416458,-1.49634229300332,1.4240149142269e-07,2.11873076166759e-05,1.27513111594938e-05,15194.0,"tags=76%, list=47%, signal=40%",AT3G04080/AT5G08680/AT1G09420/AT4G02260/AT3G21110/AT1G47840/AT1G16350/AT5G47435/AT4G11820/AT2G44530/ATCG00470/AT4G21470/AT3G20790/AT3G17470/AT4G26390/AT5G23300/AT1G21640/AT3G49360/AT2G38280/AT3G20330/AT2G42910/AT1G16300/AT5G23330/AT5G36880/AT4G09320/AT1G54130/AT1G71100/AT3G57610/AT3G14790/AT4G34100/AT3G10620/AT5G03690/AT5G08690/AT5G49460/AT1G17410/AT3G54470/AT3G24090/AT1G36280/AT1G62940/AT1G64190/AT1G78570/AT5G14590/AT1G59900/AT3G56490/AT2G01220/AT5G50210/AT4G32840/AT5G03430/AT1G74030/AT2G27490/AT4G25280/AT1G31160/AT5G01310/AT3G22960/AT1G31910/AT2G21170/AT3G60750/AT5G27450/AT5G47030/AT2G33980/AT5G15650/AT2G19680/AT2G35390/AT4G14850/AT1G09830/AT1G78590/AT5G24400/AT5G61410/AT4G35360/AT1G14250/AT2G36460/AT5G39320/AT2G01140/AT4G32180/AT2G34590/AT5G47810/AT4G22930/AT3G06483/AT3G04050/AT2G27860/AT2G01290/AT1G09020/AT5G63310/AT4G24620/AT4G29480/AT5G18070/AT5G50750/AT2G35020/AT3G11980/AT4G11010/AT3G02360/AT3G49160/AT4G23900/AT1G31220/AT3G52300/AT2G38700/AT5G08570/AT1G01090/AT3G25860/AT5G40870/AT5G66280/AT5G16510/AT1G51650/AT2G29560/AT1G27450/AT2G21790/AT3G03250/AT4G20320/AT5G61580/AT3G23580/AT4G02120/AT5G46420/AT1G79530/AT2G42080/AT1G60440/AT2G20420/AT5G52560/AT1G28960/AT1G26570/AT5G02080/AT5G56630/AT1G10670/AT4G32260/AT1G13700/AT5G48370/AT5G63680/AT2G17340/AT3G60180/AT2G31870/AT1G54220/AT1G76490/AT3G46940/AT3G13930/AT5G41670/AT1G04400/AT3G02570/AT1G63290/AT2G21410/AT5G18280/AT1G08200/AT2G16370/AT1G65930/ATCG00480/AT5G45940/AT2G17320/AT3G27300/AT5G56350/AT4G23895/AT1G63000/AT3G12780/AT1G32440/AT5G05930/AT5G20070/AT4G38970/AT5G40270/AT2G22480/AT3G62830/AT4G08920/AT3G27610/AT5G55810/AT2G41880/AT1G30820/AT1G14230/AT1G71750/AT2G39770/AT3G04790/AT4G19180/AT5G35790/AT3G29360/AT5G40760/AT5G44520/AT5G13110/AT5G08340/AT5G48545/AT2G45290/AT2G36530/AT1G12230/AT4G39080/AT5G13450/AT2G01350/AT1G70570/AT1G56190/AT4G29130/AT4G34740/AT1G68760/AT1G79550/AT1G55670/AT1G22170/AT1G30120/AT5G42740/AT1G12350/AT3G55650/AT5G26667/AT4G16566/AT3G52990/AT3G02230/AT2G33040/AT3G27190/AT5G22420/AT1G13440/AT2G23420/AT1G15700/AT2G36580/AT5G50850/AT1G01710/AT3G52200/AT5G23230/AT5G49970/AT3G60961/AT5G11670/AT4G29220/AT1G10700/AT2G30720/AT1G78050/AT2G22570/AT1G54340/AT3G55440/AT3G04120/AT3G52930/AT1G24280/AT4G00895/AT1G53500/AT4G09650/AT1G24180/AT4G18930/AT4G36940/AT4G18940/AT3G21070/AT1G04280/AT3G51160/AT4G04320/AT2G21550/AT5G14760/AT5G15490/AT5G23220/AT1G30110/AT3G11340/AT4G00520/AT5G22500/AT4G04640/AT1G09430/AT1G31070/AT3G44540/AT1G67070/AT3G44550/AT4G33790/AT5G24410,0.690132458796796,,,,,,,,,,,,,,,,1,1
GO:0006778,porphyrin-containing compound metabolic process,,,,porphyrin-containing compound metabolic process,104.0,-0.470056850596313,-1.53566097480686,0.0002900454673795,0.006427284133527,0.0038681790711612,8110.0,"tags=49%, list=25%, signal=37%",AT1G10670/AT5G56090/AT3G01910/AT3G16857/AT1G69740/AT4G25080/AT4G31390/AT1G63970/AT1G08520/AT3G04060/AT2G40400/AT2G44520/AT4G15560/AT2G26670/AT5G47110/AT1G08550/AT2G40490/AT5G63290/AT1G58290/AT5G08280/AT5G58250/AT5G44190/AT4G17600/AT5G63570/AT5G40850/AT2G35260/AT5G45930/AT5G38520/AT4G01690/AT4G01660/AT4G32770/AT4G37000/AT1G78600/AT4G31920/AT3G51820/AT3G48730/AT2G20890/AT3G56940/AT1G74470/AT4G22920/AT5G18660/AT4G18480/AT4G27440/AT5G43860/AT3G59400/AT5G56860/AT1G10657/AT1G44446/AT1G03630/AT3G22840/AT4G14690,0.49849310876659,,,,,,,,,,,,,,,,1,1
GO:0006779,porphyrin-containing compound biosynthetic process,,,,porphyrin-containing compound biosynthetic process,72.0,-0.509833872399143,-1.61876328238906,0.000249513933093,0.0059739945130199,0.0035953724880394,8110.0,"tags=56%, list=25%, signal=42%",AT1G10670/AT5G56090/AT3G16857/AT1G69740/AT4G25080/AT4G31390/AT1G63970/AT1G08520/AT2G40400/AT2G44520/AT4G15560/AT5G47110/AT2G40490/AT5G63290/AT1G58290/AT5G08280/AT5G58250/AT5G44190/AT4G17600/AT5G63570/AT5G40850/AT2G35260/AT5G45930/AT4G01690/AT1G78600/AT4G31920/AT3G51820/AT3G48730/AT3G56940/AT1G74470/AT5G18660/AT4G18480/AT4G27440/AT3G59400/AT5G56860/AT1G10657/AT1G44446/AT1G03630/AT3G22840/AT4G14690,0.49849310876659,,,,,,,,,,,,,,,,1,1
GO:0006790,sulfur compound metabolic process,,,,sulfur compound metabolic process,375.0,-0.381610582007986,-1.325674447206,0.000122996493062,0.0036084745781441,0.0021717144523272,9194.0,"tags=50%, list=28%, signal=36%",AT1G13420/AT1G49820/AT5G43690/AT2G38700/AT1G01090/AT3G25860/AT5G17920/AT1G08030/AT3G53340/AT4G23100/AT4G21990/AT1G60440/AT2G20420/AT1G59700/AT1G28960/AT5G23020/AT5G02080/AT1G10670/AT3G45640/AT5G44070/AT5G54390/AT2G02390/AT3G44320/AT1G24100/AT4G01120/AT3G61440/AT5G58550/AT3G01910/AT2G43360/AT5G48370/AT2G17340/AT1G54220/AT1G76490/AT3G13930/AT5G16710/AT5G41580/AT3G24030/AT2G05830/AT1G48420/AT4G29530/AT5G27380/AT1G75270/AT3G62030/AT3G59970/AT2G03770/AT2G17265/AT5G45940/AT2G17320/AT1G24625/AT1G08490/AT2G44160/AT4G02680/AT1G80360/AT3G59760/AT4G08850/AT3G25900/AT2G29630/AT3G22200/AT3G62130/AT1G36370/AT1G02500/AT3G09260/AT5G43850/AT3G03190/AT5G01220/AT4G39940/AT3G01120/AT5G48545/AT4G14716/AT3G13110/AT1G68360/AT1G19920/AT1G21120/AT5G04590/AT3G11580/AT1G30120/AT1G12350/AT4G04610/AT4G16566/AT4G13430/AT1G12130/AT5G56760/AT4G14880/AT1G13430/AT4G15415/AT5G22420/AT5G61420/AT2G27570/AT4G14710/AT5G08415/AT5G50850/AT1G27130/AT1G73730/AT1G01710/AT2G30590/AT1G65860/AT3G52200/AT3G04940/AT5G40850/AT2G03750/AT2G30720/AT3G21220/AT5G60890/AT5G64000/AT3G09270/AT4G13770/AT2G14750/AT3G45080/AT3G45070/AT5G63990/AT1G72810/AT2G43910/AT1G62570/AT2G17640/AT1G74100/AT2G20610/AT2G03760/AT3G20860/AT1G76790/AT1G18590/AT2G30860/AT2G47730/AT1G53580/AT1G24180/AT5G07700/AT1G02880/AT1G78370/AT2G30870/AT3G19710/AT2G29450/AT1G62180/AT4G12030/AT4G30530/AT4G04320/AT1G16400/AT2G43100/AT4G31500/AT5G57740/AT2G22330/AT3G03780/AT1G78380/AT3G58990/AT5G14200/AT3G52430/AT5G07000/AT5G63980/AT1G04770/AT3G16390/AT1G12140/AT3G16400/AT5G54770/AT2G36880/AT4G39950/AT2G25450/AT4G00520/AT1G78320/AT5G22500/AT1G09430/AT3G23810/AT1G10360/AT1G04880/AT1G74090/AT1G62560/AT3G44540/AT5G44585/AT4G03070/AT4G37750/AT4G37430/AT3G44550/AT5G05260/AT1G19570/AT1G53680/AT1G62540/AT1G02950/AT4G37410/AT5G62480/AT1G78340/AT1G54040/AT5G07690/AT5G43780/AT4G33790/AT1G33320/AT1G12630/AT5G52020/AT1G10370/AT5G17220,0.518848077743792,,,,,,,,,,,,,,,,1,1
GO:0006833,water transport,,,,water transport,37.0,-0.599996706839168,-1.76042121812926,0.0001962064952509,0.0052397196103547,0.0031534584926472,5301.0,"tags=59%, list=16%, signal=50%",AT3G04090/AT2G18790/AT4G29130/AT5G06530/AT4G35100/AT2G25810/AT4G23400/AT3G16240/AT4G00430/AT3G54820/AT2G45960/AT5G60660/AT1G01620/AT2G39010/AT2G37170/AT3G26520/AT2G36830/AT3G61430/AT4G17340/AT3G53420/AT2G37180/AT5G47450,0.518848077743792,,,,,,,,,,,,,,,,1,1
GO:0006865,amino acid transport,,,,amino acid transport,76.0,-0.501159900025143,-1.58518782705734,0.0002643739021,0.0061875375064536,0.0037238906180665,9438.0,"tags=57%, list=29%, signal=40%",AT1G80510/AT5G38820/AT5G49630/AT5G01240/AT2G01170/AT3G54110/AT5G65990/AT5G63850/AT3G28960/AT2G21050/AT5G40780/AT5G40670/AT5G46800/AT5G57685/AT2G24762/AT2G39130/AT5G19500/AT4G31730/AT1G58360/AT5G41800/AT5G58970/AT2G40420/AT3G11900/AT2G36590/AT5G15240/AT3G56200/AT2G39890/AT1G17120/AT4G08290/AT2G38120/AT2G41190/AT1G48640/AT5G04770/AT3G55740/AT5G36940/AT1G44800/AT1G47670/AT3G30390/AT1G77690/AT5G38770/AT5G23810/AT3G01760/AT3G54830,0.49849310876659,,,,,,,,,,,,,,,,1,1
GO:0006979,response to oxidative stress,140.0,4.996230764229668e-05,0.0027711651017374,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
GO:0007043,cell-cell junction assembly,,,,,,,,,,,,,,,GO:BP,cell-cell junction assembly,2.144364761512673e-05,True,"""The aggregation, arrangement and bonding together of a set of components to form a junction between cells."" [GOC:ai]",5.0,52.0,3.0,32365.0,0.0576923076923076,0.6,query_1,"['GO:0034329', 'GO:0045216']","['AT2G36100', 'AT2G27370', 'AT3G11550']","[['IDA'], ['IDA'], ['IDA']]",1,1
GO:0007267,cell-cell signaling,,,,cell-cell signaling,84.0,-0.535008929969021,-1.73046354450799,6.84261729147616e-06,0.0004490217406581,0.0002702380140081,4736.0,"tags=29%, list=15%, signal=24%",AT5G12235/AT4G13950/AT5G59305/AT1G70895/AT3G16570/AT2G31085/AT1G05065/AT4G15800/AT1G73965/AT3G24770/AT4G13195/AT3G51480/AT3G05490/AT4G14010/AT3G23805/AT1G02900/AT5G44585/AT2G34925/AT2G33775/AT1G63245/AT3G29780/AT1G68795/AT1G73165/AT2G31083,0.610526878385931,,,,,,,,,,,,,,,,1,1
GO:0009060,aerobic respiration,,,,aerobic respiration,176.0,-0.432098058610767,-1.44432605884252,0.0001710322066779,0.0047501344868011,0.0028588079234272,12690.0,"tags=68%, list=39%, signal=42%",AT5G50210/AT4G32840/AT4G03240/AT5G23250/AT1G74030/AT3G44730/AT1G53310/AT5G13430/AT3G09810/AT3G55410/AT3G22960/AT2G21170/AT3G60100/AT5G67490/AT3G16890/AT4G01100/AT2G36460/AT5G40810/AT2G01140/AT2G34590/AT5G47810/AT2G43400/AT3G06483/AT5G37510/ATCG01050/AT4G02580/AT3G04050/AT1G09020/AT2G44620/AT4G24620/AT5G08300/ATCG01010/AT3G58750/AT4G10040/AT3G49160/AT3G14940/AT4G37830/AT5G08570/AT1G01090/AT1G22840/AT3G25860/AT3G15640/AT1G51650/AT2G29560/AT5G61580/AT2G05710/AT1G79530/AT5G18800/AT4G35830/AT2G20420/AT4G34700/AT5G56630/AT1G65290/AT4G05020/AT5G08530/AT4G26970/AT4G32470/AT5G55070/AT5G66760/AT5G51060/AT4G26910/AT5G63680/AT1G54220/AT3G13930/AT3G27240/AT3G06310/AT4G35260/AT5G13440/ATCG00480/AT4G32210/AT5G09600/AT1G80230/AT3G07480/AT3G52730/AT5G56350/AT3G12780/AT1G32440/AT4G38970/AT2G22480/AT5G11770/AT5G03290/AT1G79010/AT5G40650/AT3G03070/AT2G36530/AT5G13450/AT1G56190/AT4G29130/AT1G79550/AT1G22170/AT3G10860/AT1G16700/AT1G30120/AT5G42740/AT3G55650/AT3G52990/AT3G22360/AT1G15120/AT1G13440/AT2G36580/AT5G50850/AT5G51040/AT1G52710/AT5G50950/AT3G52200/AT2G46505/AT4G29220/AT1G04410/AT1G78050/AT2G17130/AT3G55440/AT3G27380/AT3G04120/AT5G58330/AT3G52930/AT5G05370/AT1G24180/AT2G44350/AT5G65165/AT3G22370,0.518848077743792,,,,,,,,,,,,,,,,1,1
GO:0009117,nucleotide metabolic process,,,,nucleotide metabolic process,223.0,-0.430622494752602,-1.47859190358181,3.54127640397386e-05,0.0014752957498955,0.0008878879515767,15139.0,"tags=75%, list=47%, signal=40%",AT5G08680/AT1G09420/AT4G02260/AT3G21110/AT1G47840/AT1G16350/AT5G47435/AT2G44530/ATCG00470/AT4G21470/AT3G20790/AT3G17470/AT4G26390/AT5G23300/AT1G21640/AT3G49360/AT2G38280/AT3G20330/AT2G42910/AT1G16300/AT5G23330/AT4G09320/AT1G54130/AT1G71100/AT3G57610/AT5G03690/AT5G08690/AT1G17410/AT3G54470/AT1G36280/AT1G64190/AT5G14590/AT3G56490/AT2G01220/AT5G50210/AT4G32840/AT5G03430/AT1G74030/AT4G25280/AT1G31160/AT5G01310/AT3G22960/AT2G21170/AT3G60750/AT5G47030/AT2G19680/AT2G35390/AT1G09830/AT1G78590/AT5G24400/AT5G61410/AT2G36460/AT2G01140/AT5G47810/AT4G22930/AT3G04050/AT2G01290/AT1G09020/AT5G63310/AT4G24620/AT4G29480/AT4G11010/AT3G02360/AT3G49160/AT4G23900/AT1G31220/AT3G52300/AT5G08570/AT5G40870/AT1G51650/AT2G29560/AT1G27450/AT2G21790/AT4G20320/AT5G61580/AT3G23580/AT4G02120/AT1G79530/AT2G42080/AT5G56630/AT4G32260/AT1G13700/AT5G63680/AT3G60180/AT2G31870/AT3G46940/AT5G41670/AT1G04400/AT1G63290/AT2G21410/AT2G16370/AT1G65930/ATCG00480/AT3G27300/AT5G56350/AT4G23895/AT3G12780/AT1G32440/AT5G05930/AT5G20070/AT4G38970/AT5G40270/AT2G22480/AT4G08920/AT3G27610/AT5G55810/AT2G41880/AT1G30820/AT1G71750/AT3G04790/AT5G35790/AT5G40760/AT5G44520/AT5G13110/AT5G08340/AT5G48545/AT2G45290/AT2G36530/AT1G12230/AT4G39080/AT5G13450/AT2G01350/AT1G70570/AT1G56190/AT4G29130/AT4G34740/AT1G68760/AT1G79550/AT1G55670/AT1G22170/AT5G42740/AT3G55650/AT5G26667/AT4G16566/AT3G52990/AT2G33040/AT3G27190/AT1G13440/AT2G23420/AT1G15700/AT2G36580/AT5G23230/AT5G49970/AT3G60961/AT5G11670/AT4G29220/AT1G10700/AT1G78050/AT2G22570/AT1G54340/AT3G55440/AT3G04120/AT3G52930/AT1G24280/AT4G00895/AT4G09650/AT4G18930/AT4G36940/AT4G18940/AT3G21070/AT1G04280/AT2G21550/AT5G14760/AT5G23220/AT1G30110/AT4G04640/AT5G24410,0.557332238758646,,,,,,,,,,,,,,,,1,1
GO:0009259,ribonucleotide metabolic process,,,,ribonucleotide metabolic process,133.0,-0.416553216097574,-1.37258707793853,0.0040075610545446,0.0455426173570231,0.0274092440362782,15139.0,"tags=74%, list=47%, signal=40%",AT5G08680/AT4G02260/AT3G21110/AT1G47840/AT1G16350/AT5G47435/ATCG00470/AT4G21470/AT3G17470/AT4G26390/AT5G23300/AT2G38280/AT3G20330/AT1G16300/AT4G09320/AT1G54130/AT3G57610/AT5G03690/AT5G08690/AT1G17410/AT3G54470/AT3G56490/AT4G32840/AT1G74030/AT4G25280/AT1G31160/AT5G01310/AT3G22960/AT2G21170/AT5G47030/AT2G19680/AT2G36460/AT2G01140/AT5G47810/AT3G04050/AT1G09020/AT5G63310/AT4G24620/AT4G29480/AT4G11010/AT3G49160/AT4G23900/AT1G31220/AT3G52300/AT5G08570/AT5G40870/AT1G51650/AT2G29560/AT1G27450/AT4G20320/AT5G61580/AT3G23580/AT4G02120/AT1G79530/AT2G42080/AT5G56630/AT4G32260/AT5G63680/AT3G60180/AT2G31870/AT2G21410/ATCG00480/AT5G56350/AT4G23895/AT3G12780/AT1G32440/AT5G05930/AT4G38970/AT2G22480/AT1G30820/AT1G71750/AT5G48545/AT2G36530/AT4G39080/AT5G13450/AT1G70570/AT1G56190/AT4G29130/AT1G79550/AT1G22170/AT5G42740/AT3G55650/AT5G26667/AT4G16566/AT3G52990/AT2G33040/AT3G27190/AT1G13440/AT1G15700/AT2G36580/AT3G60961/AT4G29220/AT1G78050/AT3G55440/AT3G04120/AT3G52930/AT4G00895/AT4G09650/AT4G04640,0.407017918923954,,,,,,,,,,,,,,,,1,1
GO:0009451,RNA modification,178.0,3.624847649352768e-05,0.0027711651017374,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
GO:0009567,double fertilization forming a zygote and endosperm,47.0,1.5289724736106986e-08,1.009121832583061e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
GO:0009636,response to toxic substance,,,,,,,,,,,,,,,GO:BP,response to toxic substance,0.0004077697025286,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a toxic stimulus."" [GOC:lr]",317.0,52.0,7.0,32365.0,0.1346153846153846,0.0220820189274447,query_1,['GO:0042221'],"['AT5G22300', 'AT4G15480', 'AT5G42180', 'AT5G66390', 'AT3G21560', 'AT1G10370', 'AT1G49570']","[['IEP'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['TAS', 'IEA'], ['IEA']]",1,1
GO:0009645,response to low light intensity stimulus,,,,response to low light intensity stimulus,20.0,-0.601861575333703,-1.58239841612827,0.0044794422191802,0.0478496315002691,0.028797691106671,9450.0,"tags=80%, list=29%, signal=57%",AT2G27820/AT1G48270/AT3G27690/AT1G11755/AT1G04400/AT4G08920/AT2G18790/AT2G06850/AT3G47470/AT2G18010/AT3G61470/AT3G54890/AT2G05070/AT1G61520/AT1G45474/AT2G05100,0.407017918923954,,,,,,,,,,,,,,,,1,1
GO:0009657,plastid organization,,,,plastid organization,318.0,-0.390432548788651,-1.33910323722027,0.0001907712696275,0.0052286388767656,0.0031467896943068,14058.0,"tags=62%, list=44%, signal=35%",AT3G48620/AT4G22260/AT2G31530/AT5G35220/AT1G27695/AT3G10420/AT2G36000/AT4G31780/AT5G14100/AT2G36250/AT3G06730/AT5G46290/AT1G45230/AT2G48120/AT1G62110/AT2G26890/AT3G13190/AT3G46740/AT4G01800/AT2G16800/AT1G61990/AT2G26840/AT2G34860/AT5G23040/AT3G29185/AT3G07430/AT2G23410/AT2G16070/AT1G70200/AT5G26742/AT2G30170/AT2G43090/AT3G05710/AT5G65460/AT2G26300/AT2G21170/AT5G50920/AT1G11870/AT1G61970/AT1G68050/AT4G20130/AT3G46950/AT4G33650/AT3G54710/AT1G62120/AT1G71720/AT1G65260/AT1G63680/AT5G24020/AT5G07900/AT2G47940/AT5G19540/AT5G58270/AT1G49970/AT3G24590/AT5G53860/AT4G37650/AT3G61320/AT5G60335/AT1G79600/AT2G39140/AT2G33800/AT4G17210/AT1G08540/AT5G24660/AT4G20360/AT5G44650/AT2G45770/AT4G34090/AT4G14605/AT2G16365/AT3G10350/AT1G44000/AT1G03160/AT1G69390/AT1G61960/AT1G21600/AT2G28800/AT5G42310/AT5G54600/AT1G12410/AT4G09620/AT1G67440/AT4G27990/AT3G19220/AT5G45390/AT1G61980/AT5G19620/AT2G38140/AT5G12130/AT5G21920/AT4G35080/AT5G13770/AT3G52750/AT5G36170/AT2G26570/AT1G62085/AT5G26980/AT1G31480/AT3G56910/AT5G49940/AT1G62750/AT1G10430/AT3G47520/AT3G60400/AT1G32080/AT4G31390/AT3G23020/AT1G62490/AT1G11750/AT5G64050/AT1G35680/AT1G58200/AT2G18710/AT1G20830/AT3G17040/AT5G55860/AT2G23140/AT3G12780/AT4G38160/AT2G01110/AT1G06820/AT5G40270/AT1G63900/AT2G30440/AT2G03050/AT2G32480/AT5G61670/AT4G33460/AT3G51720/AT4G16390/AT2G30950/AT5G24314/AT1G09340/AT5G10490/AT1G12150/AT1G32500/AT1G56190/AT4G34740/AT2G31040/AT5G55580/AT2G21280/AT2G30520/AT4G31850/AT2G46340/AT1G74120/AT2G46820/AT5G44190/AT3G08010/AT1G75100/AT5G53280/AT5G67385/AT4G35780/AT1G32070/AT1G01790/AT2G33150/AT1G50900/AT4G01150/AT5G46860/AT4G01940/AT4G13670/AT5G22830/AT2G23400/AT1G78600/AT5G23120/AT3G46630/AT2G25625/AT1G68590/AT4G25910/AT3G23400/AT1G58070/AT2G20890/AT3G56940/AT1G04770/AT2G40480/AT1G42550/AT5G58650/AT2G34620/AT4G04850/AT5G23730/AT1G74730/AT4G35440/AT5G56860/AT4G28740/AT1G44575/AT1G64500/AT2G41660/AT2G30040/AT5G08050/AT3G54990/AT5G62430/AT5G24120/AT5G58770/AT2G42540/AT3G56290/AT5G58780,0.518848077743792,,,,,,,,,,,,,,,,1,1
GO:0009682,induced systemic resistance,5.0,0.0001492245899986,0.0075760176460857,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
GO:0009694,jasmonic acid metabolic process,,,,jasmonic acid metabolic process,70.0,-0.480176292452183,-1.52550021959348,0.0025368695149016,0.032419013494111,0.0195109702481441,8340.0,"tags=40%, list=26%, signal=30%",AT1G55020/AT4G05160/AT1G13280/AT4G16760/AT1G70480/AT4G08850/AT3G29770/AT1G69240/AT1G76690/AT2G23600/AT4G19045/AT2G33150/AT2G23610/AT2G46370/AT5G05280/AT2G35690/AT1G23560/AT5G63380/AT1G26360/AT5G45550/AT1G23520/AT5G63980/AT2G23560/AT5G44585/AT2G23550/AT2G23620/AT4G37150/AT3G10870,0.431707695803346,,,,,,,,,,,,,,,,1,1
GO:0009765,"photosynthesis, light harvesting",,,,"photosynthesis, light harvesting",43.0,-0.594893452324279,-1.78323116701341,5.73186782289244e-05,0.0020585311508767,0.0012389007471473,5662.0,"tags=58%, list=18%, signal=48%",AT2G30950/AT1G29910/AT1G03600/AT1G50250/AT3G47470/AT3G61470/ATCG00580/AT1G75690/AT1G76570/AT5G01530/AT4G02530/AT5G54270/AT3G54890/AT1G54780/AT2G05070/AT4G10340/AT1G61520/AT1G45474/AT2G21970/AT1G15820/AT1G55480/AT1G08380/AT1G29930/AT5G57030/AT2G05100,0.557332238758646,,,,,,,,,,,,,,,,1,1
GO:0009768,"photosynthesis, light harvesting in photosystem I",,,,"photosynthesis, light harvesting in photosystem I",23.0,-0.645017698397739,-1.74693946281758,0.000832301259419,0.0142105206833589,0.0085524208290303,3926.0,"tags=61%, list=12%, signal=54%",AT3G47470/AT3G61470/AT1G76570/AT5G01530/AT5G54270/AT3G54890/AT2G05070/AT4G10340/AT1G61520/AT1G45474/AT1G15820/AT1G08380/AT1G29930/AT2G05100,0.477270815362862,,,,,,,,,,,,,,,,1,1
GO:0009804,coumarin metabolic process,,,,coumarin metabolic process,12.0,-0.77674717414364,-1.84327705398681,0.0002684830245828,0.0062138904467349,0.0037397507994342,3672.0,"tags=58%, list=11%, signal=52%",AT1G28680/AT5G17050/AT3G13610/AT2G40890/AT4G34050/AT3G12900/AT4G31940,0.49849310876659,,,,,,,,,,,,,,,,1,1
GO:0009805,coumarin biosynthetic process,5.0,0.001026434484205,0.0307930345261526,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
GO:0009812,flavonoid metabolic process,,,,flavonoid metabolic process,100.0,-0.510871284775644,-1.66411917372021,8.53547698207513e-06,0.0005079828158189,0.0003057229859203,8958.0,"tags=55%, list=28%, signal=40%",AT4G17880/AT5G61230/AT1G30530/AT5G54060/AT5G05860/AT1G64520/AT1G70000/AT3G16857/AT1G61720/AT4G31390/AT2G03770/AT5G66220/AT4G08920/AT2G45400/AT4G01900/AT5G63595/AT4G15400/AT4G27830/AT2G26670/AT5G04410/AT5G63590/AT4G34135/AT1G32070/AT3G28430/AT3G45070/AT1G53500/AT5G17050/AT1G78600/AT4G31920/AT1G69690/AT5G63600/AT4G34138/AT5G17040/AT2G26170/AT3G25710/AT5G54160/AT3G51240/AT2G40890/AT4G27570/AT2G16720/AT5G11260/AT1G06000/AT5G48930/AT4G34131/AT5G13930/AT5G63580/AT3G62610/AT4G27560/AT5G08640/AT3G55120/AT5G07990/AT4G25640/AT2G47460/AT3G21560/AT5G17220,0.593325476396405,,,,,,,,,,,,,,,,1,1
GO:0009813,flavonoid biosynthetic process,,,,flavonoid biosynthetic process,78.0,-0.509735813269815,-1.63348578726088,0.000113275761855,0.0033946050695426,0.0020429998133063,8958.0,"tags=56%, list=28%, signal=41%",AT4G17880/AT5G61230/AT1G30530/AT5G54060/AT1G64520/AT1G70000/AT1G61720/AT4G31390/AT5G66220/AT2G45400/AT4G01900/AT5G63595/AT4G15400/AT2G26670/AT5G04410/AT5G63590/AT4G34135/AT3G28430/AT1G53500/AT5G17050/AT1G78600/AT1G69690/AT5G63600/AT4G34138/AT5G17040/AT2G26170/AT3G25710/AT5G54160/AT3G51240/AT2G40890/AT2G16720/AT1G06000/AT5G48930/AT4G34131/AT5G13930/AT5G63580/AT3G62610/AT5G08640/AT3G55120/AT5G07990/AT4G25640/AT2G47460/AT3G21560/AT5G17220,0.538434096309916,,,,,,,,,,,,,,,,1,1
